px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor
0.312243	0.58034	0	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	6.90442e-310	L
0.714265	0.588392	7.07821	0	1.16528e-17	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686	74.2475	R
1.16103	0.493468	7.08063	-0.068797	-0.00827106	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	0.184778	L
1.27661	0.513671	7.07577	0.191829	0.0386619	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781	1.80999	R
1.61366	0.594637	7.09518	0.245101	0.0529452	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	0.20094	L
1.82156	0.569777	6.3295	0.0936756	-0.0567818	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323	4.22886	R
2.15293	0.61606	6.34418	0.108398	-0.0289957	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	0.160604	L
2.36886	0.643772	5.58172	0.0910267	-0.204275	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389	7.59944	R
2.64724	0.666948	5.58462	0.0796472	-0.209598	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	0.00385578	L
2.91433	0.657016	5.50005	0.0227084	-0.40649	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668	0.45116	R
3.14917	0.654678	5.45696	0.00711822	-0.382264	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	1.07778	L
3.43713	0.547102	5.49506	-0.155772	-0.866137	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818	1.52094	R
3.74219	0.431992	5.57122	-0.286992	-1.13431	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	2.2692	L
4.02148	0.517876	5.53687	-0.141883	-0.567382	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724	4.04614	R
4.2954	0.509183	5.51791	-0.136564	-0.48425	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	0.330308	L
4.5546	0.546828	5.41823	-0.0928638	-0.332298	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238	1.85849	R
4.73944	0.657583	5.23203	0.0149425	-0.065464	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	12.2066	L
4.99114	0.656191	5.15533	0.00592134	-0.0764846	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649	1.56475	R
5.29229	0.650052	5.21841	-0.00586129	-0.0926448	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	2.73142	L
5.55118	0.656349	5.26324	-0.00207343	-0.0770146	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868	1.79982	R
5.84591	0.670588	5.30506	0.00338291	-0.0624115	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	1.72248	L
6.08833	0.596522	5.22038	-0.0507637	-0.143623	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	3.50317	R
6.34245	0.709416	5.19426	0.0235232	-0.0207423	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	3.90024	L
6.59267	0.740033	5.15153	0.0373572	0.000576402	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	0.502339	R
6.83958	0.738496	5.13854	0.03119	-0.00783221	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	0.210522	L
7.08201	0.721432	5.03891	0.0157051	-0.0288324	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	2.61009	R
7.30014	0.80461	4.98892	0.0589827	0.0295843	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	2.99264	L
7.59422	0.814717	5.13375	0.0572349	0.0255224	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	4.77211	R
7.84479	0.794477	5.12616	0.0404786	0.00342713	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	0.448044	L
8.09403	0.810972	5.05389	0.0432398	0.00581317	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	2.2822	R
8.33092	0.829129	5.03254	0.0475766	0.0107695	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	0.370984	L
8.60143	0.913503	5.15764	0.0835945	0.0531698	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	7.16452	R
8.83938	0.972548	5.13279	0.104567	0.074519	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	0.846245	L
9.12984	1.00932	5.19914	0.111499	0.0778336	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	6.82662	R
9.36759	1.04402	5.17093	0.118606	0.0817192	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	0.658243	L
9.64786	1.11347	5.23127	0.139152	0.10022	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	4.61094	R
9.923	1.23999	5.26628	0.183659	0.144763	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	3.49742	L
10.1712	1.32473	5.18101	0.208355	0.16556	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	5.00891	R
10.396	1.40743	5.14675	0.230547	0.181675	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	1.32412	L
10.6274	1.48613	5.03097	0.250889	0.19629	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	3.96414	R
10.8513	1.52278	4.99679	0.250297	0.184822	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	1.04518	L
11.1177	1.5732	5.05707	0.251641	0.175007	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	1.94003	R
11.3969	1.62522	5.10208	0.252516	0.16563	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	1.91021	L
11.6278	1.68047	5.04561	0.258629	0.163878	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.770612	R
11.8569	1.74814	5.02668	0.268976	0.166476	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.320801	L
12.1141	1.83619	5.10509	0.283617	0.172565	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	1.53344	R
12.3562	1.87085	5.08729	0.276183	0.154315	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.539021	L
12.6127	1.93263	5.14785	0.277975	0.146459	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.893815	R
12.8137	2.06485	5.1094	0.315921	0.181645	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	3.46546	L
13.082	2.17182	5.22393	0.331762	0.187226	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	3.37495	R
13.2864	2.31224	5.19127	0.368756	0.218943	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	2.75825	L
13.466	2.44943	5.03867	0.408263	0.255512	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	11.2249	R
13.7156	2.56967	5.07457	0.426675	0.261704	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.928404	L
13.9356	2.67989	5.04668	0.443438	0.266766	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.227049	R
14.1647	2.83601	5.0769	0.475875	0.2882	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.816654	L
14.4152	2.94753	5.16601	0.480701	0.273823	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	1.38523	R
14.6204	3.0244	5.10751	0.479606	0.25753	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	2.11825	L
14.8527	3.17745	5.18194	0.503089	0.267107	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	3.80353	R
15.0619	3.37029	5.20765	0.545996	0.300255	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	1.31366	L
15.2735	3.5338	5.17592	0.575972	0.319838	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	2.69596	R
15.4879	3.72336	5.21106	0.61075	0.340709	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.77555	L
15.6989	3.85745	5.19029	0.6217	0.334418	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.943021	R
15.92	4.00406	5.1992	0.633871	0.329257	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.177964	L
16.1156	4.16376	5.129	0.658849	0.343763	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	1.79209	R
16.313	4.36019	5.15939	0.69095	0.36022	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.473932	L
16.5232	4.5244	5.18157	0.704807	0.354661	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.616159	R
16.7006	4.69344	5.16061	0.726189	0.358861	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.51181	L
16.8549	4.87768	5.0264	0.765815	0.393736	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	4.43523	R
17.019	5.10425	5.06299	0.806832	0.417211	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.787381	L
17.1893	5.27062	5.0212	0.824062	0.415608	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	1.61887	R
17.3472	5.45386	5.00742	0.846434	0.417459	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.192361	L
17.5039	5.61836	4.94525	0.863752	0.417057	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	3.05942	R
17.6938	5.74578	4.90318	0.856099	0.385891	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	1.48549	L
17.839	5.93619	4.85171	0.884823	0.401553	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.964634	R
18.0114	6.13072	4.87808	0.901088	0.397248	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.770604	L
18.1624	6.33555	4.89737	0.924116	0.400357	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.760381	R
18.284	6.5759	4.93106	0.964346	0.422396	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.764182	L
18.417	6.7863	4.92234	0.990644	0.430019	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.280215	R
18.5625	6.92555	4.84407	0.988018	0.403984	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	1.72176	L
18.7121	7.13231	4.89535	0.99945	0.389545	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.706096	R
18.9061	7.27498	4.85914	0.981148	0.348598	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	3.82875	L
18.9966	7.47208	4.7618	1.01695	0.376769	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	3.86628	R
19.088	7.73827	4.82378	1.06318	0.406383	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	1.47023	L
19.2095	7.94403	4.82953	1.07833	0.399153	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.26542	R
19.2885	8.16181	4.81218	1.10974	0.411487	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	1.36015	L
19.3881	8.37176	4.82229	1.12659	0.403204	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	2.22622	R
19.4818	8.51974	4.71503	1.1312	0.386689	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	3.52166	L
19.5743	8.72541	4.68397	1.15264	0.391739	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.508667	R
19.7333	8.9036	4.66936	1.14119	0.358707	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	4.08006	L
19.809	9.12137	4.63366	1.17177	0.377968	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0.978672	R
19.9373	9.35218	4.68116	1.18066	0.367388	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	3.14053	L
19.9861	9.56792	4.60641	1.22066	0.400667	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	2.62237	R
20.0721	9.81239	4.65295	1.24352	0.40371	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.888998	L
20.1335	10.0615	4.70852	1.2705	0.40713	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	7.24954	R
20.1812	10.3387	4.78011	1.30855	0.425785	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	1.07408	L
20.1998	10.5702	4.72496	1.35296	0.460055	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	3.06714	R
20.2571	10.8487	4.80331	1.38152	0.465744	20.371	11.0109	20.1663	10.864	0.722256	4.7934	2.13467	L
20.286	11.1058	4.83937	1.41186	0.471184	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	4.91549	R
20.3201	11.3462	4.84104	1.43607	0.47185	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.00110514	L
20.27	11.589	4.75841	1.50739	0.543089	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	11.1531	R
20.3402	11.8325	4.77866	1.51366	0.521388	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	4.61072	L
20.3644	12.0676	4.81475	1.52244	0.489206	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	3.50462	R
20.35	12.3596	4.89881	1.56138	0.503611	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	1.19817	L
20.3024	12.5949	4.8373	1.61679	0.551865	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	3.51372	R
20.3269	12.8352	4.83549	1.62969	0.536849	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	1.74258	L
20.3151	13.0641	4.80729	1.65601	0.539735	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	2.10252	R
20.2808	13.2766	4.76341	1.6852	0.542252	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	1.01677	L
20.2426	13.5101	4.76665	1.71256	0.539319	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	1.28016	R
20.2202	13.7723	4.80991	1.73522	0.534666	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	1.30399	L
20.1658	13.9975	4.78126	1.77099	0.550414	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.908107	R
20.1088	14.2561	4.8258	1.80124	0.552907	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.3857	L
20.0373	14.4841	4.82051	1.83335	0.557014	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	1.40336	R
19.927	14.7427	4.88218	1.87735	0.572942	19.781	14.773	19.934	14.6897	-1.30687	4.62805	1.31347	L
19.8605	14.9595	4.86355	1.89598	0.554443	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	3.3439	R
19.8299	15.1759	4.81926	1.90592	0.536893	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	2.06944	L
