px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor
-26.4923	0.773768	4.22832	1.32425	-0.531043	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	4.40877	R
-26.4381	0.977967	4.22832	1.2977	-0.531043	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	6.91291e-310	L
-26.3711	1.30799	4.31664	1.27132	-0.527061	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	0.53803	R
-26.3049	1.51324	4.31664	1.24497	-0.527061	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	6.91291e-310	L
-26.2395	1.82273	4.36217	1.23645	-0.493435	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	1.73691	R
-26.1656	2.02776	4.36217	1.21178	-0.493435	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	6.91291e-310	L
-26.0799	2.3598	4.47505	1.17597	-0.515717	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	2.86211	R
-25.9914	2.56512	4.47505	1.15019	-0.515717	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	6.91291e-310	L
-25.9213	2.92829	4.58158	1.13689	-0.502666	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	2.73697	R
-25.8226	3.13484	4.58158	1.11175	-0.502666	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	6.91291e-310	L
-25.704	3.3034	4.56129	1.08026	-0.509446	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	0.338463	R
-25.5943	3.50313	4.56129	1.05479	-0.509446	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	6.91291e-310	L
-25.4707	3.7103	4.56511	1.03021	-0.505783	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0.185036	R
-25.3511	3.90448	4.56511	1.00492	-0.505783	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	6.91291e-310	L
-25.1547	4.13798	4.58161	0.979052	-0.489883	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	9.41896	R
-25.0249	4.32653	4.58161	0.954557	-0.489883	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	6.91291e-310	L
-24.8415	4.58535	4.63614	0.928698	-0.485525	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	2.43926	R
-24.7008	4.76931	4.63614	0.904422	-0.485525	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	6.91291e-310	L
-24.5201	4.98749	4.69917	0.864681	-0.51049	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.974199	R
-24.3658	5.16436	4.69917	0.839157	-0.51049	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	6.91291e-310	L
-24.2299	5.242	4.65303	0.79941	-0.533794	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	1.751	R
-24.0659	5.40672	4.65303	0.77272	-0.533794	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	6.91291e-310	L
-23.9	5.71254	4.67635	0.784191	-0.476575	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	5.08305	R
-23.733	5.87581	4.67635	0.760362	-0.476575	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	6.91291e-310	L
-23.5891	6.12386	4.70355	0.760587	-0.448734	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	1.67574	R
-23.4174	6.28419	4.70355	0.73815	-0.448734	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	6.91291e-310	L
-23.2143	6.33199	4.63586	0.70014	-0.455819	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	4.44713	R
-23.0358	6.47948	4.63586	0.677349	-0.455819	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	6.91291e-310	L
-22.7963	6.63884	4.69437	0.639136	-0.475521	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	1.91233	R
-22.6068	6.77682	4.69437	0.61536	-0.475521	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	6.91291e-310	L
-22.3306	7.04634	4.88235	0.578601	-0.507517	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	4.15016	R
-22.1251	7.17748	4.88235	0.553226	-0.507517	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	6.91291e-310	L
-21.8881	7.61273	5.0334	0.587281	-0.445509	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	7.80849	R
-21.6776	7.75009	5.0334	0.565005	-0.445509	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	6.91291e-310	L
-21.5105	7.88469	4.99704	0.556687	-0.428717	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	1.4378	R
-21.2976	8.01469	4.99704	0.535251	-0.428717	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	6.91291e-310	L
-21.0303	8.38902	5.12584	0.56797	-0.368409	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	5.16912	R
-20.8136	8.52515	5.12584	0.54955	-0.368409	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	6.91291e-310	L
-20.504	8.74339	5.25073	0.517623	-0.394676	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	3.64125	R
-20.2752	8.87131	5.25073	0.497889	-0.394676	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	6.91291e-310	L
-20.0792	9.01827	5.20976	0.504228	-0.357221	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	1.63213	R
-19.8506	9.14236	5.20976	0.486367	-0.357221	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	6.91291e-310	L
-19.6754	9.22084	5.12227	0.4843	-0.327733	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	1.86984	R
-19.4483	9.3385	5.12227	0.467914	-0.327733	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	6.91291e-310	L
-19.1271	9.5735	5.26264	0.453529	-0.336848	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	2.68802	R
-18.8901	9.68708	5.26264	0.436687	-0.336848	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	6.91291e-310	L
-18.7383	9.63771	5.12992	0.3978	-0.355197	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	2.67839	R
-18.5015	9.73528	5.12992	0.38004	-0.355197	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	6.91291e-310	L
-18.2697	9.6028	5.06554	0.304318	-0.416429	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	7.88566	R
-18.0278	9.67653	5.06554	0.283497	-0.416429	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	6.91291e-310	L
-17.7358	9.81275	5.08491	0.281185	-0.389461	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	3.0808	R
-17.4913	9.8813	5.08491	0.261712	-0.389461	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	6.91291e-310	L
-17.2241	9.99171	5.1246	0.248148	-0.386806	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.207002	R
-16.9756	10.0526	5.1246	0.228807	-0.386806	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	6.91291e-310	L
-16.7141	10.1179	5.12868	0.212916	-0.381246	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.191334	R
-16.4635	10.1701	5.12868	0.193854	-0.381246	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	6.91291e-310	L
-16.1836	10.2882	5.17351	0.188493	-0.370059	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.439287	R
-15.9296	10.3348	5.17351	0.16999	-0.370059	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	6.91291e-310	L
-15.6861	10.4046	5.14425	0.168328	-0.346566	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.643298	R
-15.4327	10.446	5.14425	0.151	-0.346566	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	6.91291e-310	L
-15.0348	10.5606	5.33366	0.125234	-0.371207	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	6.19171	R
-14.7704	10.592	5.33366	0.106674	-0.371207	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	6.91291e-310	L
-14.5998	10.5039	5.13628	0.0960374	-0.334216	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	8.14501	R
-14.3445	10.5269	5.13628	0.0793266	-0.334216	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	6.91291e-310	L
-14.068	10.5588	5.14586	0.067904	-0.32678	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.387077	R
-13.8117	10.5747	5.14586	0.051565	-0.32678	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	6.91291e-310	L
-13.5337	10.6829	5.12103	0.0767594	-0.274335	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	3.08278	R
-13.2788	10.7013	5.12103	0.0630427	-0.274335	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	6.91291e-310	L
-13.0064	10.7398	5.1404	0.0548575	-0.269815	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.0561219	R
-12.7502	10.7527	5.1404	0.0413667	-0.269815	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	6.91291e-310	L
-12.4327	10.8913	5.19838	0.066453	-0.231908	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	1.71993	R
-12.1737	10.9076	5.19838	0.0548576	-0.231908	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	6.91291e-310	L
-11.913	10.9556	5.18251	0.0632117	-0.205414	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.674079	R
-11.6548	10.9711	5.18251	0.052941	-0.205414	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	6.91291e-310	L
-11.3359	11.0172	5.23501	0.053101	-0.194453	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	1.42435	R
-11.0749	11.0303	5.23501	0.0433784	-0.194453	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	6.91291e-310	L
-10.9396	10.8184	5.1368	-0.0495777	-0.287734	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	8.15115	R
-10.6836	10.8043	5.1368	-0.0639644	-0.287734	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	6.91291e-310	L
-10.461	10.7884	5.095	-0.0745225	-0.281039	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.504008	R
-10.2075	10.7681	5.095	-0.0885744	-0.281039	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	6.91291e-310	L
-9.93102	10.8902	5.04247	-0.0408743	-0.204336	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	7.52774	R
-9.67952	10.8791	5.04247	-0.0510911	-0.204336	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	6.91291e-310	L
-9.5805	10.7621	4.85926	-0.0774651	-0.205081	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	3.98652	R
-9.33869	10.7425	4.85926	-0.0877191	-0.205081	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	6.91291e-310	L
-9.14272	10.6818	4.77489	-0.0964992	-0.191157	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	1.62227	R
-8.90552	10.6581	4.77489	-0.106057	-0.191157	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	6.91291e-310	L
-8.73885	10.5503	4.66572	-0.127323	-0.188879	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	2.95898	R
-8.50789	10.52	4.66572	-0.136767	-0.188879	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	6.91291e-310	L
-8.17894	10.6305	4.7432	-0.097683	-0.141753	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	3.8375	R
-7.94333	10.607	4.7432	-0.104771	-0.141753	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	6.91291e-310	L
-7.61473	10.6621	4.80897	-0.0734814	-0.0980282	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	2.53028	R
-7.37531	10.6443	4.80897	-0.0783828	-0.0980282	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	6.91291e-310	L
-7.13507	10.7282	4.78707	-0.0342481	-0.0389356	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	4.35664	R
