px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor
-26.4475	1.445	4.9857	1.359	-0.518804	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	0.199023	L
-26.3921	1.68766	4.9857	1.33306	-0.518804	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	6.92448e-310	R
-26.3398	1.88899	4.91443	1.30934	-0.516854	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	0.603093	L
-26.2733	2.12518	4.91443	1.28349	-0.516854	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	6.92448e-310	R
-26.2166	2.30837	4.82129	1.26099	-0.513817	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	1.03339	L
-26.1402	2.53667	4.82129	1.2353	-0.513817	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	6.92448e-310	R
-26.0607	2.77603	4.84273	1.21197	-0.511138	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	0.0616543	L
-25.9729	3.00132	4.84273	1.18641	-0.511138	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	6.92448e-310	R
-25.8665	3.28187	4.94606	1.16182	-0.509454	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	1.26633	L
-25.7654	3.50719	4.94606	1.13634	-0.509454	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	6.92448e-310	R
-25.6598	3.70161	4.89852	1.10759	-0.513317	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	0.282511	L
-25.5477	3.919	4.89852	1.08193	-0.513317	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	6.92448e-310	R
-25.5378	4.09923	4.77419	1.09592	-0.471104	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	3.59126	L
-25.4263	4.30992	4.77419	1.07236	-0.471104	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	6.92448e-310	R
-25.2114	4.51528	4.83875	1.0077	-0.515296	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	2.44111	L
-25.0798	4.71789	4.83875	0.981938	-0.515296	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	6.92448e-310	R
-24.974	4.9093	4.8024	0.967181	-0.503592	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.292702	L
-24.8354	5.10497	4.8024	0.942001	-0.503592	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	6.92448e-310	R
-24.63	5.3098	4.87522	0.895084	-0.52668	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	1.15815	L
-24.4753	5.4977	4.87522	0.86875	-0.52668	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	6.92448e-310	R
-24.2471	5.65472	4.90084	0.809812	-0.561862	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	1.29877	L
-24.0758	5.82952	4.90084	0.781719	-0.561862	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	6.92448e-310	R
-23.9034	5.98244	4.87314	0.7505	-0.565489	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.103819	L
-23.7231	6.14584	4.87314	0.722226	-0.565489	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	6.92448e-310	R
-23.5736	6.30305	4.83184	0.705974	-0.55282	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.362102	L
-23.3879	6.45701	4.83184	0.678333	-0.55282	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	6.92448e-310	R
-23.1444	6.68205	4.99408	0.65616	-0.545499	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	3.17063	L
-22.9448	6.83146	4.99408	0.628885	-0.545499	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	6.92448e-310	R
-22.7303	7.00249	5.04079	0.606934	-0.539339	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.294026	L
-22.5216	7.14323	5.04079	0.579967	-0.539339	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	6.92448e-310	R
-22.3742	7.29665	4.97455	0.578226	-0.512462	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	1.21675	L
-22.1645	7.42971	4.97455	0.552603	-0.512462	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	6.92448e-310	R
-22.033	7.6104	4.91803	0.56797	-0.468361	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	2.2633	L
-21.8245	7.74005	4.91803	0.544552	-0.468361	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	6.92448e-310	R
-21.626	7.89084	4.92615	0.533866	-0.454515	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.196765	L
-21.4129	8.01358	4.92615	0.51114	-0.454515	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	6.92448e-310	R
-21.1535	8.02813	4.88904	0.439822	-0.507372	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	2.94258	L
-20.9313	8.12925	4.88904	0.414454	-0.507372	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	6.92448e-310	R
-20.8214	8.32962	4.81027	0.4553	-0.435948	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	5.82189	L
-20.6045	8.43288	4.81027	0.433502	-0.435948	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	6.92448e-310	R
-20.3352	8.58009	4.92869	0.419445	-0.427036	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	1.74129	L
-20.1094	8.6779	4.92869	0.398093	-0.427036	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	6.92448e-310	R
-19.9398	8.8079	4.86756	0.403385	-0.398325	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	1.25138	L
-19.7153	8.90107	4.86756	0.383468	-0.398325	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	6.92448e-310	R
-19.4876	8.9818	4.86386	0.360104	-0.402084	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.0157504	L
-19.2595	9.06508	4.86386	0.34	-0.402084	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	6.92448e-310	R
-18.9238	9.15251	5.03968	0.303964	-0.418777	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	3.91029	L
-18.6829	9.2253	5.03968	0.283026	-0.418777	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	6.92448e-310	R
-18.4394	9.3534	5.08025	0.28675	-0.391743	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.909107	L
-18.1954	9.42275	5.08025	0.267163	-0.391743	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	6.92448e-310	R
-17.9017	9.56671	5.20647	0.273147	-0.363311	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	2.67294	L
-17.6508	9.63456	5.20647	0.254981	-0.363311	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	6.92448e-310	R
-17.3858	9.76162	5.26237	0.261524	-0.336097	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	1.0765	L
-17.1314	9.82742	5.26237	0.244719	-0.336097	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	6.92448e-310	R
-16.8846	9.98071	5.29433	0.267062	-0.293145	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	1.87124	L
-16.6291	10.0486	5.29433	0.252405	-0.293145	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	6.92448e-310	R
-16.4194	10.1861	5.2513	0.273704	-0.253802	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	1.68186	L
-16.1665	10.2554	5.2513	0.261014	-0.253802	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	6.92448e-310	R
-15.9382	10.274	5.18621	0.231878	-0.271918	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.826518	L
-15.6858	10.3318	5.18621	0.218282	-0.271918	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	6.92448e-310	R
-15.4704	10.3186	5.09253	0.18113	-0.297931	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	1.72125	L
-15.22	10.3625	5.09253	0.166234	-0.297931	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	6.92448e-310	R
-14.9603	10.4269	5.11682	0.160487	-0.287802	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.174207	L
-14.7077	10.4659	5.11682	0.146097	-0.287802	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	6.92448e-310	R
-14.4374	10.4018	5.11121	0.0885405	-0.33543	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	2.28926	L
-14.183	10.4222	5.11121	0.071769	-0.33543	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	6.92448e-310	R
-13.8971	10.614	5.2153	0.127005	-0.255383	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	7.71276	L
-13.6385	10.6453	5.2153	0.114236	-0.255383	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	6.92448e-310	R
-13.3713	10.6298	5.21839	0.082408	-0.276475	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.438854	L
-13.1115	10.6494	5.21839	0.0685843	-0.276475	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	6.92448e-310	R
-12.8863	10.7897	5.1851	0.109609	-0.215824	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	3.71875	L
-12.6287	10.8166	5.1851	0.0988175	-0.215824	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	6.92448e-310	R
-12.3692	10.7577	5.17132	0.0525603	-0.255122	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	1.52993	L
-12.1113	10.7697	5.17132	0.0398042	-0.255122	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	6.92448e-310	R
-11.8822	10.8768	5.13704	0.0703522	-0.207303	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	2.37767	L
-11.6262	10.8935	5.13704	0.0599871	-0.207303	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	6.92448e-310	R
-11.3954	10.9199	5.09496	0.0558513	-0.200493	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.254283	L
-11.1413	10.9328	5.09496	0.0458267	-0.200493	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	6.92448e-310	R
-10.8012	10.8486	5.23268	-0.00757156	-0.24818	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	4.47885	L
-10.5399	10.845	5.23268	-0.0199806	-0.24818	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	6.92448e-310	R
-10.3189	10.8517	5.16384	-0.0257298	-0.241004	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0.611145	L
-10.0612	10.8435	5.16384	-0.03778	-0.241004	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	6.92448e-310	R
-9.81317	10.9295	5.15032	-0.00799802	-0.194823	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	2.12142	L
-9.55601	10.9262	5.15032	-0.0177392	-0.194823	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	6.92448e-310	R
-9.30133	10.9614	5.14671	-0.00986279	-0.175373	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.375	L
-9.04436	10.9577	5.14671	-0.0186315	-0.175373	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	6.92448e-310	R
-8.78799	10.9944	5.14578	-0.00911744	-0.155186	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0.403145	L
-8.53105	10.991	5.14578	-0.0168768	-0.155186	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	6.92448e-310	R
-8.37638	10.8683	4.96888	-0.0751149	-0.211075	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	6.82656	L
-8.12906	10.8484	4.96888	-0.0856687	-0.211075	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	6.92448e-310	R
-7.77486	10.8882	5.15234	-0.0682006	-0.179832	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	4.97995	L
-7.51827	10.8695	5.15234	-0.0771921	-0.179832	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	6.92448e-310	R
-7.2308	10.8368	5.20739	-0.0906994	-0.184698	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.381912	L
-6.97195	10.8121	5.20739	-0.0999343	-0.184698	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	6.92448e-310	R
